,userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true,acc,se_Xmin,se_Ymin,se_Xmax,se_Ymax,Y_xmin,Y_ymin,Y_xmax,Y_ymax
4050,649,31182,28,372,539,803,165,331,509,942,0.8787853499886373,18769,1681,900,19321,0,0,1,1
4051,813,31182,74,377,551,779,165,331,509,942,0.8845702491962313,8281,2116,1764,26569,0,0,1,1
4052,1508,31182,87,375,567,793,165,331,509,942,0.899904255596577,6084,1936,3364,22201,1,0,0,1
4053,909,31182,96,350,406,688,165,331,509,942,0.7608342057126252,4761,361,10609,64516,1,1,0,0
4054,492,31182,159,382,498,714,165,331,509,942,0.8368485561967491,36,2601,121,51984,1,0,1,0
4055,207,31182,115,377,495,768,165,331,509,942,0.8954247586831233,2500,2116,196,30276,1,0,1,1
4056,433,31182,62,360,542,776,165,331,509,942,0.8805020434165478,10609,841,1089,27556,0,1,1,1
4057,1193,31182,110,340,554,805,165,331,509,942,0.9287691442238556,3025,81,2025,18769,1,1,1,1
4058,535,31182,53,337,528,664,165,331,509,942,0.7310960685187187,12544,36,361,77284,0,1,1,0
4059,903,31182,54,346,574,796,165,331,509,942,0.8864866274499577,12321,225,4225,21316,0,1,0,1
4060,1712,34998,89,557,103,590,20,519,132,612,0.9699048886570806,4761,1444,841,484,0,0,0,0
4061,525,34998,92,552,118,609,20,519,132,612,0.9741094115166756,5184,1089,196,9,0,0,1,1
4062,1377,34998,91,553,118,596,20,519,132,612,0.9734259767172548,5041,1156,196,256,0,0,1,1
4063,338,34998,93,558,108,573,20,519,132,612,0.9642415722197742,5329,1521,576,1521,0,0,0,0
4064,191,34998,89,555,117,594,20,519,132,612,0.9735978345907934,4761,1296,225,324,0,0,1,0
4065,1186,34998,59,536,132,622,20,519,132,612,0.9923663130591002,1521,289,0,100,1,1,1,1
4066,1420,34998,84,548,127,613,20,519,132,612,0.9801644040378606,4096,841,25,1,1,1,1,1
4067,130,34998,91,546,117,611,20,519,132,612,0.9760358183782012,5041,729,225,1,0,1,1,1
4068,1332,34998,83,548,125,609,20,519,132,612,0.980544090037539,3969,841,49,9,1,1,1,1
4069,886,9890,236,1032,560,1258,117,1006,509,1298,0.97687837402916,14161,676,2601,1600,0,0,1,0
4070,783,9890,225,1026,505,1257,117,1006,509,1298,0.9832872835915156,11664,400,16,1681,1,0,1,0
4071,514,9890,190,996,557,1284,117,1006,509,1298,0.9903702399242152,5329,100,2304,196,1,1,1,1
4072,1219,9890,246,1020,571,1324,117,1006,509,1298,0.9740619515779374,16641,196,3844,676,0,1,0,1
4073,66,9890,229,1019,578,1311,117,1006,509,1298,0.9785725996951607,12544,169,4761,169,0,1,0,1
4074,596,10637,44,332,306,504,63,332,352,493,0.973146176586112,361,0,2116,121,1,1,0,1
4075,1289,10637,24,293,348,544,63,332,352,493,0.941506625596924,1521,1521,16,2601,0,1,1,0
4076,1663,10637,23,284,370,530,63,332,352,493,0.9421474789655386,1600,2304,324,1369,0,0,1,1
4077,1239,10637,32,291,359,542,63,332,352,493,0.947367333016352,961,1681,49,2401,1,0,1,0
4078,805,10637,18,284,350,537,63,332,352,493,0.9352014553573276,2025,2304,4,1936,0,0,1,0
4079,1638,12780,49,971,289,1112,130,931,314,1145,0.9860064448292574,6561,1600,625,1089,1,1,1,1
4080,1102,12780,71,935,162,964,130,931,314,1145,0.9158799572612026,3481,16,23104,32761,1,1,0,0
4081,1635,12780,36,938,281,1115,130,931,314,1145,0.9845907930200856,8836,49,1089,900,0,1,1,1
4082,781,12780,62,987,280,1108,130,931,314,1145,0.9854254465892568,4624,3136,1156,1369,1,0,1,1
4083,1320,12780,34,1031,307,1060,130,931,314,1145,0.9624618454204584,9216,10000,49,7225,0,0,1,0
4084,3,12780,33,950,305,1111,130,931,314,1145,0.9844023228593048,9409,361,81,1156,0,1,1,1
4085,934,12780,51,955,291,1135,130,931,314,1145,0.9894485051340406,6241,576,529,100,1,1,1,1
4086,1074,18453,51,303,512,725,98,269,477,603,0.8698703481272229,2209,1156,1225,14884,1,1,1,0
4087,1567,18453,22,276,532,728,98,269,477,603,0.8364525403314049,5776,49,3025,15625,0,1,1,0
4088,1240,18453,63,358,243,608,98,269,477,603,0.5728253951283238,1225,7921,54756,25,1,0,0,1
4089,699,18453,90,336,254,452,98,269,477,603,0.4849140415266879,64,4489,49729,22801,1,0,0,0
4090,1063,18453,27,325,496,672,98,269,477,603,0.911133088207042,5041,3136,361,4761,0,1,1,1
4091,273,27795,34,924,312,1294,112,955,413,1299,0.9797247979714232,6084,961,10201,25,0,0,1,1
4092,1225,27795,48,948,302,1269,112,955,413,1299,0.9796132732077896,4096,49,12321,900,1,1,0,0
4093,1603,27795,37,950,318,1294,112,955,413,1299,0.9827430102588108,5625,25,9025,25,0,1,1,1
4094,1663,19545,27,434,578,789,274,443,552,742,0.44640465894070536,61009,81,676,2209,0,1,1,0
4095,1558,19545,29,429,564,735,274,443,552,742,0.4772190866001371,60025,196,144,49,1,0,1,1
4096,756,19545,29,427,587,797,274,443,552,742,0.4415934200250513,60025,256,1225,3025,1,0,0,0
4097,651,15792,150,619,489,864,20,497,522,996,0.8944676672553821,16900,14884,1089,17424,1,0,1,0
4098,755,15792,175,552,502,938,20,497,522,996,0.9353465753187534,24025,3025,400,3364,0,1,1,1
4099,203,15792,132,602,493,942,20,497,522,996,0.9426650391757077,12544,11025,841,2916,1,0,1,1
4100,961,15792,32,509,613,971,20,497,522,996,0.9807093014045764,144,144,8281,625,1,1,0,1
4101,1452,15792,128,502,476,987,20,497,522,996,0.9708646246795679,11664,25,2116,81,1,1,0,1
4102,965,15792,128,587,468,972,20,497,522,996,0.9512046457977844,11664,8100,2916,576,1,1,0,1
4103,857,15792,165,589,506,918,20,497,522,996,0.9248241853409364,21025,8464,256,6084,0,1,1,0
4104,88,15792,224,647,535,935,20,497,522,996,0.8573109366238445,41616,22500,169,3721,0,0,1,1
4105,969,5286,61,711,93,731,39,700,122,756,0.9951186600474344,484,121,841,625,0,0,0,0
4106,137,5286,43,702,114,752,39,700,122,756,0.9997643003402914,16,4,64,16,1,1,1,1
4107,1021,5286,45,702,119,761,39,700,122,756,0.9998255822518156,36,4,9,25,1,1,1,1
4108,1508,5286,43,701,71,742,39,700,122,756,0.9933674115757996,16,1,2601,196,1,1,0,0
4109,1574,5286,46,705,118,750,39,700,122,756,0.9997030184287672,49,25,16,36,1,1,1,1
4110,1065,5286,65,721,90,730,39,700,122,756,0.9933603405860084,676,441,1024,676,0,0,0,0
4111,819,5286,44,702,120,756,39,700,122,756,0.9999222191122962,25,4,4,0,1,1,1,1
4112,967,5286,47,704,117,751,39,700,122,756,0.9996935904423788,64,16,25,25,1,1,1,1
4113,1137,5286,48,701,121,758,39,700,122,756,0.9997949412960536,81,1,1,4,1,1,1,1
4114,687,24544,112,744,461,1149,97,795,619,1123,0.9483595925512712,225,2601,24964,676,1,0,1,0
4115,349,24544,84,777,511,1079,97,795,619,1123,0.9744337714404928,169,324,11664,1936,1,1,1,0
4116,132,24544,147,839,270,1077,97,795,619,1123,0.7671537547506961,2500,1936,121801,2116,0,1,0,0
4117,242,24544,53,753,563,1145,97,795,619,1123,0.9867207270946148,1936,1764,3136,484,0,1,1,1
4118,339,24544,63,730,504,1123,97,795,619,1123,0.9662467005904922,1156,4225,13225,0,0,0,1,1
4119,803,24544,109,759,408,1106,97,795,619,1123,0.9160974901811388,144,1296,44521,289,1,1,0,1
4120,952,24544,101,773,511,1119,97,795,619,1123,0.9779041606574328,16,484,11664,16,1,1,1,1
4121,1228,24544,88,734,554,1145,97,795,619,1123,0.9845601240850091,81,3721,4225,484,1,0,1,1
4122,957,24544,98,758,460,1114,97,795,619,1123,0.9515052563788584,1,1369,25281,81,1,1,1,1
4123,978,15887,35,600,691,1078,54,618,665,1039,0.994180622806628,361,324,676,1521,1,1,0,1
4124,1577,15887,293,594,679,959,54,618,665,1039,0.8701786197454981,57121,576,196,6400,0,0,1,0
4125,552,15887,284,608,655,1072,54,618,665,1039,0.8905807665747251,52900,100,100,1089,0,1,1,1
4126,1584,15887,171,595,687,1076,54,618,665,1039,0.9675491981697836,13689,529,484,1369,1,0,0,1
4127,447,15887,287,590,645,1029,54,618,665,1039,0.8877861732244035,54289,784,400,100,0,0,0,1
4128,1684,15887,266,606,641,1039,54,618,665,1039,0.9077945731581732,44944,144,576,0,0,1,0,1
4129,548,15887,291,615,679,977,54,618,665,1039,0.8784069202531288,56169,9,196,3844,0,1,1,0
4130,831,27603,88,652,277,822,32,663,309,874,0.9832986234813942,3136,121,1024,2704,1,1,0,0
4131,1398,27603,189,711,285,820,32,663,309,874,0.9272049523108152,24649,2304,576,2916,0,0,1,0
4132,1078,27603,73,644,265,868,32,663,309,874,0.9904023872089214,1681,361,1936,36,1,1,0,1
4133,1305,27603,60,641,293,892,32,663,309,874,0.995581368102164,784,484,256,324,1,1,1,1
4134,538,27603,60,651,284,868,32,663,309,874,0.9962006460575428,784,144,625,36,1,1,1,1
4135,768,27603,63,630,293,882,32,663,309,874,0.9943332480531,961,1089,256,64,1,0,1,1
4136,866,9209,47,555,188,646,25,562,167,694,0.9891391500838254,484,49,441,2304,0,1,1,0
4137,261,9209,31,555,185,663,25,562,167,694,0.9954608406390606,36,49,324,961,1,1,1,0
4138,1455,9209,50,596,142,658,25,562,167,694,0.9877343299604396,625,1156,625,1296,0,0,0,0
4139,448,9209,62,595,172,664,25,562,167,694,0.988791258307987,1369,1089,25,900,0,0,1,1
4140,311,9209,44,571,158,673,25,562,167,694,0.9968060221723024,361,81,81,441,1,1,1,1
4141,1210,9209,31,558,196,677,25,562,167,694,0.9960837325805618,36,16,841,289,1,1,0,1
4142,161,9209,43,558,199,673,25,562,167,694,0.9940195747105872,324,16,1024,441,1,1,0,1
4143,343,8324,172,672,699,1254,16,490,751,1171,0.9044559576632726,24336,33124,2704,6889,1,0,1,0
4144,1373,8324,132,636,774,1263,16,490,751,1171,0.9376391061866453,13456,21316,529,8464,1,1,1,0
4145,25,8324,386,686,639,1040,16,490,751,1171,0.7078648963667815,136900,38416,12544,17161,0,0,0,0
4146,748,8324,33,667,788,1187,16,490,751,1171,0.952631938922944,289,31329,1369,256,1,0,1,1
4147,421,8324,135,658,730,1234,16,490,751,1171,0.9333216491261068,14161,28224,441,3969,1,1,1,1
4148,1661,8324,195,674,794,1179,16,490,751,1171,0.903377305849798,32041,33856,1849,64,1,0,1,1
4149,1663,30437,188,781,430,1082,35,779,571,1176,0.9230443041455028,23409,4,19881,8836,0,1,0,0
4150,140,30437,107,828,410,1085,35,779,571,1176,0.9383129165035128,5184,2401,25921,8281,1,0,0,0
4151,40,30437,116,799,456,1167,35,779,571,1176,0.970081314255072,6561,400,13225,81,1,1,1,1
4152,809,5670,46,328,939,953,227,281,738,1040,0.8158055453768169,32761,2209,40401,7569,0,1,0,1
4153,137,5670,28,279,868,886,227,281,738,1040,0.8218439432803669,39601,4,16900,23716,0,1,1,1
4154,865,5670,102,298,849,943,227,281,738,1040,0.9163996135780672,15625,289,12321,9409,1,1,1,1
4155,1508,5670,14,307,307,878,227,281,738,1040,0.42691850716768265,45369,676,185761,26244,0,1,0,1
4156,1065,5670,71,363,511,756,227,281,738,1040,0.6374629401379126,24336,6724,51529,80656,1,1,0,0
4157,819,5670,29,296,897,952,227,281,738,1040,0.8390930188658294,39204,225,25281,7744,0,1,1,1
4158,149,5670,72,281,690,910,227,281,738,1040,0.9039963578622427,24025,0,2304,16900,1,1,1,1
4159,967,5670,151,517,870,898,227,281,738,1040,0.7800059962024052,5776,55696,17424,20164,1,0,1,1
4160,595,5670,195,537,750,811,227,281,738,1040,0.735400912755255,1024,65536,144,52441,1,0,1,0
4161,17,22254,51,1333,73,1363,49,1328,78,1363,0.9999671644096252,4,25,25,0,0,1,1,1
4162,1182,22254,50,1339,72,1364,49,1328,78,1363,0.9999033174283408,1,121,36,1,1,0,0,0
4163,853,22254,50,1339,72,1364,49,1328,78,1363,0.9999033174283408,1,121,36,1,1,0,0,0
4164,941,25135,45,1243,45,1243,45,1243,45,1243,1.0,0,0,0,0,0,0,0,0
4165,1539,25135,45,1243,45,1243,45,1243,45,1243,1.0,0,0,0,0,0,0,0,0
4166,1123,25135,45,1243,45,1243,45,1243,45,1243,1.0,0,0,0,0,0,0,0,0
4167,639,25135,45,1243,45,1243,45,1243,45,1243,1.0,0,0,0,0,0,0,0,0
4168,957,25135,45,1243,45,1243,45,1243,45,1243,1.0,0,0,0,0,0,0,0,0
4169,952,25135,45,1243,45,1243,45,1243,45,1243,1.0,0,0,0,0,0,0,0,0
4170,909,31098,99,710,386,1116,31,719,509,1040,0.9523315608901024,4624,81,15129,5776,0,1,1,1
4171,1671,31098,80,703,397,1137,31,719,509,1040,0.9541928822141906,2401,256,12544,9409,1,0,1,0
4172,1727,31098,97,701,363,1137,31,719,509,1040,0.9340999185206592,4356,324,21316,9409,0,0,0,0
4173,182,3811,77,1105,607,1588,82,1055,497,1663,0.9856867674518506,25,2500,12100,5625,1,1,0,1
4174,1004,3811,77,1111,613,1576,82,1055,497,1663,0.9829046991402696,25,3136,13456,7569,1,1,0,0
4175,1537,3811,212,1252,584,1563,82,1055,497,1663,0.9482051824857632,16900,38809,7569,10000,0,0,1,0
4176,335,3811,252,1199,608,1588,82,1055,497,1663,0.9522312650830106,28900,20736,12321,5625,0,0,0,1
4177,348,3811,74,1099,609,1529,82,1055,497,1663,0.9770281452930936,64,1936,12544,17956,1,1,0,0
4178,1495,3811,57,1073,606,1602,82,1055,497,1663,0.988301317930646,625,324,11881,3721,1,1,0,1
4179,577,3811,86,1113,595,1567,82,1055,497,1663,0.9843084561694362,16,3364,9604,9216,1,1,1,0
4180,129,3811,77,1098,625,1602,82,1055,497,1663,0.9844646647814432,25,1849,16384,3721,1,1,0,1
4181,421,3811,114,1239,609,1592,82,1055,497,1663,0.9629163582400662,1024,33856,12544,5041,1,0,0,1
4182,1711,3811,150,1141,597,1597,82,1055,497,1663,0.9813567495461734,4624,7396,10000,4356,1,1,1,1
4183,810,11910,139,772,300,918,98,786,301,943,0.9947322341809182,1681,196,1,625,1,0,1,1
4184,302,11910,147,775,280,900,98,786,301,943,0.9898727570429796,2401,121,441,1849,0,1,0,0
4185,960,11910,132,772,306,919,98,786,301,943,0.9958897536377679,1156,196,25,576,1,0,1,1
4186,109,17997,94,912,892,1401,78,857,730,1613,0.9373621077298736,256,3025,26244,44944,1,1,0,1
4187,511,17997,29,924,841,1399,78,857,730,1613,0.9453208521290188,2401,4489,12321,45796,1,1,1,1
4188,1045,17997,216,1084,407,1220,78,857,730,1613,0.7229739561823261,19044,51529,104329,154449,1,0,0,0
4189,1473,17997,115,919,839,1328,78,857,730,1613,0.9173012269520668,1369,3844,11881,81225,1,1,1,0
4190,1106,17997,66,943,782,1358,78,857,730,1613,0.9366892060685637,144,7396,2704,65025,1,1,1,1
4191,116,17997,111,912,864,1381,78,857,730,1613,0.9361635016456652,1089,3025,17956,53824,1,1,1,1
4192,1224,17997,422,948,806,1297,78,857,730,1613,0.8046490775779914,118336,8281,5776,99856,0,1,1,0
4193,1741,25815,99,505,886,1066,243,569,681,1064,0.8056957946671762,20736,4096,42025,4,1,1,1,1
4194,1124,25815,103,506,808,1042,243,569,681,1064,0.8832274183951253,19600,3969,16129,484,1,1,1,0
4195,941,25815,57,518,928,1095,243,569,681,1064,0.7118115922549747,34596,2601,61009,961,0,1,0,0
4196,161,25815,104,490,907,1071,243,569,681,1064,0.777140536420959,19321,6241,51076,49,1,0,0,1
4197,15,25815,46,498,923,1095,243,569,681,1064,0.699582757866609,38809,5041,58564,961,0,0,0,0
4198,602,25815,119,512,926,1085,243,569,681,1064,0.7701542916800771,15376,3249,60025,441,1,1,0,1
4199,1060,5009,17,297,732,877,67,221,895,884,0.9385332191275588,2500,5776,26569,49,1,0,0,0
4200,1184,5009,12,266,789,889,67,221,895,884,0.9712677061153672,3025,2025,11236,25,0,1,1,1
4201,1049,5009,21,246,732,892,67,221,895,884,0.9482568573007656,2116,625,26569,64,1,1,0,0
4202,1509,16845,118,748,875,1288,83,784,865,1197,0.9834270458237928,1225,1296,100,8281,1,1,1,1
4203,369,16845,214,727,563,1070,83,784,865,1197,0.8058082108483531,17161,3249,91204,16129,1,1,0,1
4204,264,16845,37,667,946,1343,83,784,865,1197,0.93359569030223,2116,13689,6561,21316,1,0,1,1
4205,1521,16845,76,683,914,1302,83,784,865,1197,0.9640083229613019,49,10201,2401,11025,1,0,1,1
4206,370,16845,137,689,730,1310,83,784,865,1197,0.9347312614606988,2916,9025,18225,12769,1,0,1,1
4207,921,16845,921,683,931,686,83,784,865,1197,-0.4866131438181109,702244,10201,4356,261121,0,0,1,0
4208,558,10867,39,699,118,778,46,732,206,864,0.9655926069973112,49,1089,7744,7396,1,1,0,0
4209,780,10867,33,695,201,819,46,732,206,864,0.9924159155858432,169,1369,25,2025,0,1,1,1
4210,1599,10867,28,690,119,789,46,732,206,864,0.9676978879550874,324,1764,7569,5625,0,0,0,0
4211,1470,10867,31,695,204,818,46,732,206,864,0.992149584862269,225,1369,4,2116,0,1,1,1
4212,609,10867,30,690,206,818,46,732,206,864,0.991257588311886,256,1764,0,2116,0,0,1,1
4213,387,10867,35,687,206,819,46,732,206,864,0.9911836075553376,121,2025,0,2025,1,0,1,1
4214,1469,10867,34,700,204,815,46,732,206,864,0.9924476216243636,144,1024,4,2401,1,1,1,1
4215,1600,10867,43,702,203,816,46,732,206,864,0.9931895429257488,9,900,9,2304,1,1,1,1
4216,786,10867,32,697,128,774,46,732,206,864,0.9670151512589412,196,1225,6084,8100,0,1,0,0
4217,1565,90,35,276,474,608,103,372,324,542,0.5854231875125748,4624,9216,22500,4356,0,1,0,0
4218,1573,90,134,269,428,537,103,372,324,542,0.7716954751165793,961,10609,10816,25,1,0,1,1
4219,903,90,66,274,379,540,103,372,324,542,0.8573593343707262,1369,9604,3025,4,1,1,1,1
4220,1712,35684,68,87,963,695,108,239,798,659,0.8368662379776011,1600,23104,27225,1296,1,0,0,1
4221,1430,35684,65,113,947,628,108,239,798,659,0.874682007932178,1849,15876,22201,961,1,1,1,1
4222,891,35684,2,70,965,792,108,239,798,659,0.7383270092501211,11236,28561,27889,17689,0,0,0,0
4223,1090,24422,16,331,281,685,15,328,377,598,0.90306531764217,1,9,9216,7569,1,1,1,0
4224,706,24422,80,385,201,659,15,328,377,598,0.7566041982904405,4225,3249,30976,3721,0,1,0,1
4225,657,24422,34,618,183,681,15,328,377,598,0.2555393308361373,361,84100,37636,6889,1,0,0,0
4226,710,24422,44,592,172,668,15,328,377,598,0.32205170234501695,841,69696,42025,4900,1,0,0,1
4227,1357,24422,20,363,201,686,15,328,377,598,0.7693075764309336,25,1225,30976,7744,1,1,0,0
4228,982,24422,38,402,226,683,15,328,377,598,0.7920420637073549,529,5476,22801,7225,1,1,1,0
4229,375,24422,22,330,275,677,15,328,377,598,0.9036251666560852,49,4,10404,6241,1,1,1,1
4230,656,22723,95,416,371,654,35,382,430,652,0.9578255679615564,3600,1156,3481,4,0,1,1,1
4231,1254,22723,85,476,371,637,35,382,430,652,0.9230205306731866,2500,8836,3481,225,1,0,1,1
4232,539,22723,94,474,359,592,35,382,430,652,0.8946483608854021,3481,8464,5041,3600,0,0,0,0
4233,433,12667,89,548,566,861,146,451,489,801,0.8969229500561565,3249,9409,5929,3600,1,0,1,1
4234,650,12667,96,491,548,901,146,451,489,801,0.9183216471328836,2500,1600,3481,10000,1,1,1,0
4235,1668,12667,61,554,598,900,146,451,489,801,0.8164153465731769,7225,10609,11881,9801,1,0,0,0
4236,968,12667,111,505,335,897,146,451,489,801,0.8277651114360611,1225,2916,23716,9216,1,1,0,0
4237,1672,12667,100,486,558,890,146,451,489,801,0.9255598516586196,2116,1225,4761,7921,1,1,1,0
4238,963,12667,110,557,601,893,146,451,489,801,0.8441788319684269,1296,11236,12544,8464,1,0,0,0
4239,1389,12667,239,541,591,889,146,451,489,801,0.8378744394514668,8649,8100,10404,7744,0,0,0,1
4240,909,12667,331,554,533,876,146,451,489,801,0.7565816905481733,34225,10609,1936,5625,0,0,1,1
4241,318,33858,71,305,488,608,55,244,651,751,0.8440580680722694,256,3721,26569,20449,1,0,0,1
4242,925,33858,24,209,653,1006,55,244,651,751,0.7944575555540265,961,1225,4,65025,0,1,1,0
4243,509,33858,32,215,622,1015,55,244,651,751,0.7801094911436939,529,841,841,69696,1,1,1,0
4244,929,33858,90,244,706,949,55,244,651,751,0.8671183310130874,1225,0,3025,39204,0,1,1,1
4245,1222,33858,73,278,567,990,55,244,651,751,0.7992218957823509,324,1156,7056,57121,1,1,1,0
4246,581,25401,221,514,705,941,27,510,536,905,0.8264679496901259,37636,16,28561,1296,0,1,0,1
4247,247,25401,133,515,681,947,27,510,536,905,0.9124743913692808,11236,25,21025,1764,1,1,0,1
4248,1732,25401,216,526,664,894,27,510,536,905,0.8650948900981674,35721,256,16384,121,0,0,1,1
4249,805,25401,136,528,472,718,27,510,536,905,0.868210339074979,11881,324,4096,34969,1,0,1,0
4250,1024,25401,93,528,624,868,27,510,536,905,0.9645450596228043,4356,324,7744,1369,1,0,1,1
4251,1508,25401,126,515,688,945,27,510,536,905,0.9112405501903456,9801,25,23104,1600,1,1,0,1
4252,134,25401,83,518,684,953,27,510,536,905,0.9295476686827976,3136,64,21904,2304,1,1,0,1
4253,401,4972,114,597,802,1053,109,425,705,1236,0.8942770395908843,25,29584,9409,33489,1,0,0,0
4254,1369,4972,52,549,786,1076,109,425,705,1236,0.9259485805875659,3249,15376,6561,25600,0,1,1,0
4255,221,4972,49,532,803,1110,109,425,705,1236,0.9409043835433676,3600,11449,9604,15876,0,1,0,1
4256,1067,15705,89,261,533,678,16,210,629,590,0.9064604838762716,5329,2601,9216,7744,1,1,0,0
4257,1347,15705,113,265,515,642,16,210,629,590,0.8942691544144244,9409,3025,12996,2704,0,1,0,1
4258,809,15705,60,269,580,677,16,210,629,590,0.9421738636160784,1936,3481,2401,7569,1,0,1,0
4259,391,30724,86,213,499,529,104,284,428,497,0.8739422814461897,324,5041,5041,1024,1,1,1,1
4260,922,30724,67,214,414,537,104,284,428,497,0.9110537620178056,1369,4900,196,1600,1,1,1,1
4261,118,30724,87,203,503,550,104,284,428,497,0.8314377803695157,289,6561,5625,2809,1,0,0,0
4262,1706,30724,32,195,503,548,104,284,428,497,0.7647474020585016,5184,7921,5625,2601,0,0,0,0
4263,271,30724,79,255,326,482,104,284,428,497,0.8666082147061824,625,841,10404,225,1,1,0,1
4264,886,30724,54,205,498,539,104,284,428,497,0.830103311082988,2500,6241,4900,1764,0,0,1,0
4265,592,19963,29,477,542,753,30,472,396,775,0.9224358125786822,1,25,21316,484,1,1,0,1
4266,426,19963,191,529,278,681,30,472,396,775,0.8154536675163095,25921,3249,13924,8836,0,0,1,0
4267,1202,19963,49,537,559,826,30,472,396,775,0.8800395532578575,361,4225,26569,2601,1,0,0,1
4268,865,19963,333,539,564,815,30,472,396,775,0.5517937118138261,91809,4489,28224,1600,0,0,0,1
4269,296,19963,33,515,330,733,30,472,396,775,0.9716481679076664,9,1849,4356,1764,1,1,1,1
4270,1017,19963,28,535,555,735,30,472,396,775,0.8903525410658235,4,3969,25281,1600,1,0,0,1
4271,252,28804,277,306,895,868,6,220,994,930,0.8733055580511889,73441,7396,9801,3844,0,0,1,1
4272,531,28804,84,227,975,926,6,220,994,930,0.9912704979034443,6084,49,361,16,1,1,1,1
4273,806,28804,61,257,973,938,6,220,994,930,0.9934307479614399,3025,1369,441,64,1,1,1,1
4274,1141,28804,351,267,741,594,6,220,994,930,0.6002142817872549,119025,2209,64009,112896,0,1,1,0
4275,973,28804,158,259,482,506,6,220,994,930,0.3743923877668968,23104,1521,262144,179776,1,1,0,0
4276,907,28804,45,228,496,874,6,220,994,930,0.6611116102377884,1521,64,248004,3136,1,1,0,1
4277,1138,28804,110,279,955,895,6,220,994,930,0.9771464048799392,10816,3481,1521,1225,1,0,1,1
4278,682,23104,103,1152,128,1179,54,1147,124,1183,0.9978826298116764,2401,25,16,16,0,1,1,0
4279,952,23104,106,1156,124,1179,54,1147,124,1183,0.9975871627756328,2704,81,0,16,0,0,1,0
4280,525,23104,107,1156,119,1179,54,1147,124,1183,0.9974751781847124,2809,81,25,16,0,0,1,0
4281,636,23104,100,1151,130,1180,54,1147,124,1183,0.9981246888120502,2116,16,36,9,1,1,1,1
4282,752,23104,83,1147,138,1185,54,1147,124,1183,0.9991032618527076,841,0,196,4,1,1,0,1
4283,472,23104,96,1155,130,1183,54,1147,124,1183,0.9983943132501892,1764,64,36,0,1,0,1,1
4284,1549,23104,106,1149,136,1186,54,1147,124,1183,0.9975354775798236,2704,4,144,9,0,1,0,1
4285,27,23104,101,1154,129,1182,54,1147,124,1183,0.9980325168795235,2209,49,25,1,0,0,1,1
4286,68,23104,101,1146,131,1179,54,1147,124,1183,0.9980402696588948,2209,1,49,16,0,1,1,0
4287,903,48,52,1033,144,1098,85,1031,164,1113,0.9981000593040278,1089,4,400,225,0,0,0,0
4288,366,48,50,1029,163,1103,85,1031,164,1113,0.9985291495194162,1225,4,1,100,0,0,1,1
4289,141,48,55,1029,158,1102,85,1031,164,1113,0.998826637323384,900,4,36,121,1,0,1,1
4290,1097,32337,108,766,512,1069,187,683,475,1124,0.9624326388423662,6241,6889,1369,3025,0,1,0,1
4291,161,32337,174,747,447,1046,187,683,475,1124,0.9761334494540096,169,4096,784,6084,1,1,0,1
4292,656,32337,208,810,480,1000,187,683,475,1124,0.9314616466805118,441,16129,25,15376,1,0,1,0
4293,1684,32337,206,823,487,1013,187,683,475,1124,0.9304862330006031,361,19600,144,12321,1,0,1,0
4294,1676,32337,231,801,448,1082,187,683,475,1124,0.9606554565552354,1936,13924,729,1764,0,0,0,1
4295,1444,17653,33,593,76,617,28,591,78,628,0.9995058190607836,25,4,4,121,1,1,1,1
4296,489,17653,55,600,66,605,28,591,78,628,0.9952411017346874,729,81,144,529,0,0,1,0
4297,1507,17653,34,591,47,597,28,591,78,628,0.9937168423442468,36,0,961,961,1,1,0,0
4298,909,17653,31,594,69,608,28,591,78,628,0.9983987253982528,9,9,81,400,1,1,1,0
4299,531,17653,33,592,75,615,28,591,78,628,0.9993453707038951,25,1,9,169,1,1,1,1
4300,1022,17653,31,592,75,615,28,591,78,628,0.9993967141780992,9,1,9,169,1,1,1,1
4301,965,15139,34,529,453,901,148,634,449,953,0.9216279901291302,12996,11025,16,2704,0,0,1,1
4302,961,15139,166,599,393,774,148,634,449,953,0.8923641436551526,324,1225,3136,32041,1,1,1,0
4303,809,15139,49,532,490,896,148,634,449,953,0.926334824123843,9801,10404,1681,3249,0,0,1,1
4304,1067,15139,31,516,518,893,148,634,449,953,0.8945680908307592,13689,13924,4761,3600,0,0,0,1
4305,1136,15139,32,538,445,901,148,634,449,953,0.9255816134534562,13456,9216,16,2704,0,1,1,1
4306,1347,15139,83,517,417,825,148,634,449,953,0.8964789599245031,4225,13689,1024,16384,1,0,1,0
4307,537,15139,126,723,333,835,148,634,449,953,0.8951220084054794,484,7921,13456,13924,1,1,0,0
4308,1202,19959,483,551,864,1206,327,703,1044,1242,0.8325967557574783,24336,23104,32400,1296,1,0,1,1
4309,865,19959,457,578,903,1216,327,703,1044,1242,0.8904789611161317,16900,15625,19881,676,1,1,1,1
4310,296,19959,477,561,903,947,327,703,1044,1242,0.6914008178693307,22500,20164,19881,87025,1,1,1,0
4311,1504,19959,715,602,787,714,327,703,1044,1242,-0.04313002141645717,150544,10201,66049,278784,0,1,0,0
4312,426,19959,624,899,701,985,327,703,1044,1242,0.3597283947560629,88209,38416,117649,66049,0,0,0,1
