,userId,itemId,Xmin,Ymin,Xmax,Ymax,L,H,P,S,L/H,D
4261,118,30724,87,203,503,550,416,347,1526,144352,1.1988472622478386,541.7240995193033
4262,1706,30724,32,195,503,548,471,353,1648,166263,1.3342776203966005,588.6000339789321
4263,271,30724,79,255,326,482,247,227,948,56069,1.0881057268722467,335.46683889767706
4264,886,30724,54,205,498,539,444,334,1556,148296,1.3293413173652695,555.6005759536251
4265,592,19963,29,477,542,753,513,276,1578,141588,1.858695652173913,582.5332608529748
4266,426,19963,191,529,278,681,87,152,478,13224,0.5723684210526315,175.13708916160505
4267,1202,19963,49,537,559,826,510,289,1598,147390,1.7647058823529411,586.1919480852667
4268,865,19963,333,539,564,815,231,276,1014,63756,0.8369565217391305,359.9124893637341
4269,296,19963,33,515,330,733,297,218,1030,64746,1.3623853211009174,368.41959774148825
4270,1017,19963,28,535,555,735,527,200,1454,105400,2.635,563.6745514922596
4271,252,28804,277,306,895,868,618,562,2360,347316,1.0996441281138791,835.3250864184554
4272,531,28804,84,227,975,926,891,699,3180,622809,1.2746781115879828,1132.467218068585
4273,806,28804,61,257,973,938,912,681,3186,621072,1.3392070484581498,1138.2025303082048
4274,1141,28804,351,267,741,594,390,327,1434,127530,1.1926605504587156,508.94891688655747
4275,973,28804,158,259,482,506,324,247,1142,80028,1.311740890688259,407.4125673073917
4276,907,28804,45,228,496,874,451,646,2194,291346,0.6981424148606811,787.8559513007438
4277,1138,28804,110,279,955,895,845,616,2922,520520,1.3717532467532467,1045.696418660789
4278,682,23104,103,1152,128,1179,25,27,104,675,0.925925925925926,36.796738985948195
4279,952,23104,106,1156,124,1179,18,23,82,414,0.7826086956521741,29.206163733020468
4280,525,23104,107,1156,119,1179,12,23,70,276,0.5217391304347826,25.942243542145693
4281,636,23104,100,1151,130,1180,30,29,118,870,1.0344827586206895,41.72529209005013
4282,752,23104,83,1147,138,1185,55,38,186,2090,1.4473684210526316,66.85057965343307
4283,472,23104,96,1155,130,1183,34,28,124,952,1.2142857142857142,44.04543109109048
4284,1549,23104,106,1149,136,1186,30,37,134,1110,0.8108108108108109,47.634021455258214
4285,27,23104,101,1154,129,1182,28,28,112,784,1.0,39.59797974644666
4286,68,23104,101,1146,131,1179,30,33,126,990,0.9090909090909092,44.598206241955516
4287,903,48,52,1033,144,1098,92,65,314,5980,1.4153846153846157,112.6454615153225
4288,366,48,50,1029,163,1103,113,74,374,8362,1.5270270270270268,135.07405376311175
4289,141,48,55,1029,158,1102,103,73,352,7519,1.4109589041095891,126.24579200908045
4290,1097,32337,108,766,512,1069,404,303,1414,122412,1.3333333333333333,505.0
4291,161,32337,174,747,447,1046,273,299,1144,81627,0.9130434782608696,404.88269906233336
4292,656,32337,208,810,480,1000,272,190,924,51680,1.431578947368421,331.78908963376114
4293,1684,32337,206,823,487,1013,281,190,942,53390,1.4789473684210526,339.2064268259079
4294,1676,32337,231,801,448,1082,217,281,996,60977,0.7722419928825622,355.0352095215346
4295,1444,17653,33,593,76,617,43,24,134,1032,1.7916666666666667,49.24428900898052
4296,489,17653,55,600,66,605,11,5,32,55,2.2,12.083045973594572
4297,1507,17653,34,591,47,597,13,6,38,78,2.1666666666666665,14.317821063276353
4298,909,17653,31,594,69,608,38,14,104,532,2.7142857142857144,40.496913462633174
4299,531,17653,33,592,75,615,42,23,130,966,1.826086956521739,47.885279575251516
4300,1022,17653,31,592,75,615,44,23,134,1012,1.9130434782608696,49.64876634922564
4301,965,15139,34,529,453,901,419,372,1582,155868,1.1263440860215057,560.3079510412109
4302,961,15139,166,599,393,774,227,175,804,39725,1.2971428571428572,286.6251907980176
4303,809,15139,49,532,490,896,441,364,1610,160524,1.2115384615384617,571.8190273154611
4304,1067,15139,31,516,518,893,487,377,1728,183599,1.2917771883289124,615.871739893949
4305,1136,15139,32,538,445,901,413,363,1552,149919,1.137741046831956,549.8527075499402
4306,1347,15139,83,517,417,825,334,308,1284,102872,1.0844155844155845,454.33467840348703
4307,537,15139,126,723,333,835,207,112,638,23184,1.8482142857142856,235.35717537394095
4308,1202,19959,483,551,864,1206,381,655,2072,249555,0.5816793893129771,757.7506186074677
4309,865,19959,457,578,903,1216,446,638,2168,284548,0.6990595611285266,778.4343260673953
4310,296,19959,477,561,903,947,426,386,1624,164436,1.1036269430051813,574.8669411263793
4311,1504,19959,715,602,787,714,72,112,368,8064,0.6428571428571429,133.1465358167459
4312,426,19959,624,899,701,985,77,86,326,6622,0.8953488372093024,115.43396380615195
4313,1017,19959,442,556,982,1037,540,481,2042,259740,1.1226611226611227,723.160424802132
4314,95,7720,43,785,106,843,63,58,242,3654,1.0862068965517242,85.63293758829018
4315,1442,7720,59,793,104,838,45,45,180,2025,1.0,63.63961030678928
4316,306,7720,52,792,97,843,45,51,192,2295,0.8823529411764706,68.01470429252781
4317,695,7720,54,795,109,838,55,43,196,2365,1.2790697674418603,69.81403870282824
4318,1389,7720,52,790,101,840,49,50,198,2450,0.98,70.00714249274856
4319,182,3816,154,820,440,1077,286,257,1086,73502,1.11284046692607,384.50617680344226
4320,948,3816,286,1210,370,1311,84,101,370,8484,0.8316831683168316,131.36590120727678
4321,1004,3816,277,1213,367,1278,90,65,310,5850,1.3846153846153846,111.01801655587259
4322,577,3816,243,1189,368,1315,125,126,502,15750,0.992063492063492,177.48521065147935
4323,1537,3816,142,827,442,1113,300,286,1172,85800,1.048951048951049,414.48281025876094
4324,335,3816,239,1188,385,1333,146,145,582,21170,1.006896551724138,205.7692882818036
4325,348,3816,288,1201,352,1304,64,103,334,6592,0.6213592233009708,121.26417442921878
4326,1711,3816,283,1202,383,1313,100,111,422,11100,0.9009009009009008,149.40214188558343
4327,129,3816,239,1191,415,1305,176,114,580,20064,1.5438596491228067,209.69501663129716
4328,946,3816,272,836,275,839,3,3,12,9,1.0,4.242640687119285
4329,339,25014,29,523,159,621,130,98,456,12740,1.326530612244898,162.80049139974977
4330,952,25014,41,525,138,599,97,74,342,7178,1.3108108108108107,122.00409829181969
4331,189,25014,28,507,157,629,129,122,502,15738,1.0573770491803278,177.55280904564702
4332,132,25014,91,509,100,512,9,3,24,27,3.0,9.486832980505138
4333,1056,25014,29,515,142,629,113,114,454,12882,0.9912280701754386,160.51479682571323
4334,687,25014,35,521,137,592,102,71,346,7242,1.4366197183098592,124.27791436936813
4335,1228,25014,30,516,151,628,121,112,466,13552,1.0803571428571428,164.87874332369228
4336,242,25014,35,520,169,630,134,110,488,14740,1.2181818181818185,173.3666634621547
4337,957,25014,31,517,150,630,119,113,464,13447,1.0530973451327434,164.10362579784763
4338,349,25014,29,513,129,612,100,99,398,9900,1.0101010101010102,140.71602609511115
4339,1581,15840,136,676,644,976,508,300,1616,152400,1.6933333333333334,589.9694907365973
4340,1684,15840,42,647,659,954,617,307,1848,189419,2.009771986970684,689.1574566091555
4341,552,15840,166,652,610,942,444,290,1468,128760,1.5310344827586206,530.3168863990661
4342,1470,25962,25,376,348,634,323,258,1162,83334,1.251937984496124,413.3920657196991
4343,119,25962,33,394,401,675,368,281,1298,103408,1.3096085409252671,463.0172782953137
4344,1046,25962,73,402,325,702,252,300,1104,75600,0.84,391.7958652155482
4345,54,2373,99,655,902,1216,803,561,2728,450483,1.431372549019608,979.5560218793001
4346,778,2373,105,621,761,1172,656,551,2414,361456,1.1905626134301268,856.7012314687075
4347,1154,2373,140,704,832,1073,692,369,2122,255348,1.8753387533875336,784.23529632375
4348,1671,9044,47,292,428,629,381,337,1436,128397,1.1305637982195846,508.65508942701047
4349,964,9044,15,309,412,644,397,335,1464,132995,1.1850746268656716,519.4554841369951
4350,909,9044,16,271,344,583,328,312,1280,102336,1.051282051282051,452.6897392254435
4351,809,9044,18,268,390,637,372,369,1482,137268,1.008130081300813,523.9704190123714
4352,1663,9044,17,282,385,621,368,339,1414,124752,1.0855457227138643,500.3448810570565
4353,1564,9044,44,271,404,635,360,364,1448,131040,0.989010989010989,511.95312285403634
4354,1242,9044,19,284,383,635,364,351,1430,127764,1.037037037037037,505.6649088081948
4355,905,9044,164,342,392,571,228,229,914,52212,0.9956331877729258,323.1485726411305
4356,140,9044,122,368,408,529,286,161,894,46046,1.7763975155279503,328.2026812809426
4357,753,8271,75,539,509,824,434,285,1438,123690,1.5228070175438595,519.2119027911436
4358,634,8271,45,534,495,836,450,302,1504,135900,1.4900662251655632,541.9446466199292
4359,899,8271,52,562,505,831,453,269,1444,121857,1.6840148698884758,526.8491245128913
4360,421,8271,69,547,324,778,255,231,972,58905,1.103896103896104,344.0726667435238
4361,25,8271,92,569,326,757,234,188,844,43992,1.24468085106383,300.1666203960727
4362,1661,8271,105,689,483,842,378,153,1062,57834,2.4705882352941178,407.7903873315309
4363,846,8271,46,530,518,852,472,322,1588,151984,1.4658385093167705,571.3737830877437
4364,635,8271,67,530,485,817,418,287,1410,119966,1.456445993031359,507.0433906481772
4365,291,8271,71,535,376,791,305,256,1122,78080,1.19140625,398.19718733311015
4366,1430,8271,60,548,510,856,450,308,1516,138600,1.4610389610389611,545.3109204848184
4367,1373,8271,64,594,349,825,285,231,1032,65835,1.2337662337662338,366.8596461863856
4368,341,8271,63,559,488,796,425,237,1324,100725,1.7932489451476794,486.6148374227814
4369,1097,5709,19,333,849,953,830,620,2900,514600,1.3387096774193548,1036.001930500132
4370,313,5709,22,317,883,967,861,650,3022,559650,1.3246153846153843,1078.805357791664
4371,1525,5709,68,331,896,963,828,632,2920,523296,1.3101265822784811,1041.6371729157902
4372,1247,32442,43,772,204,896,161,124,570,19964,1.2983870967741935,203.21663317750347
4373,1244,32442,75,814,146,879,71,65,272,4615,1.0923076923076922,96.26006440887103
4374,874,32442,75,813,141,881,66,68,268,4488,0.9705882352941176,94.76286192385707
4375,656,32442,63,817,150,873,87,56,286,4872,1.5535714285714286,103.46496991735899
4376,1513,32442,41,764,247,896,206,132,676,27192,1.5606060606060606,244.6630335788388
4377,1351,32442,59,793,199,876,140,83,446,11620,1.686746987951807,162.75441622272496
4378,100,32442,54,784,192,886,138,102,480,14076,1.3529411764705883,171.6041957529011
4379,1684,32442,77,817,162,883,85,66,302,5610,1.2878787878787878,107.61505470890214
4380,476,20372,74,694,608,1068,534,374,1816,199716,1.4278074866310158,651.9447829379418
4381,71,20372,99,688,580,1029,481,341,1644,164021,1.4105571847507332,589.6117366538763
4382,1435,20372,41,723,554,1079,513,356,1738,182628,1.4410112359550562,624.423734334306
4383,1399,5797,86,328,591,874,505,546,2102,275730,0.9249084249084251,743.7344956367158
4384,1694,5797,39,296,690,947,651,651,2604,423801,1.0,920.6530291048849
4385,1097,5797,38,294,709,1013,671,719,2780,482449,0.933240611961057,983.4642850658075
4386,332,9395,190,1076,628,1545,438,469,1814,205422,0.9339019189765458,641.7203440752054
4387,421,9395,211,1213,585,1522,374,309,1366,115566,1.2103559870550162,485.1360633884065
4388,748,9395,266,1219,609,1492,343,273,1232,93639,1.2564102564102564,438.3811127318329
4389,71,9395,188,1141,740,1569,552,428,1960,236256,1.2897196261682242,698.489799496027
4390,1719,9395,220,1237,555,1491,335,254,1178,85090,1.3188976377952757,420.4057563830448
4391,641,9395,180,1141,625,1521,445,380,1650,169100,1.1710526315789471,585.1709152034131
4392,1277,9395,196,1248,675,1477,479,229,1416,109691,2.091703056768559,530.9256068414859
4393,1231,9395,226,1237,621,1512,395,275,1340,108625,1.4363636363636365,481.3003220443552
4394,1279,9395,209,1183,703,1552,494,369,1726,182286,1.3387533875338753,616.601167692699
4395,1454,26006,52,821,271,981,219,160,758,35040,1.36875,271.22131184698594
4396,1508,26006,47,824,260,985,213,161,748,34293,1.3229813664596273,267.00187265260894
4397,581,26006,48,831,271,983,223,152,750,33896,1.4671052631578947,269.8758974047145
4398,761,26006,55,823,199,956,144,133,554,19152,1.0827067669172932,196.02295783912658
4399,359,26006,68,821,173,909,105,88,386,9240,1.193181818181818,137.0
4400,592,26006,48,818,276,990,228,172,800,39216,1.3255813953488371,285.60112044598145
4401,387,9122,137,388,569,813,432,425,1714,183600,1.016470588235294,606.0107259776843
4402,178,9122,119,409,521,793,402,384,1572,154368,1.046875,555.9316504751281
4403,1319,9122,148,432,587,813,439,381,1640,167259,1.1522309711286092,581.2761822060147
4404,1388,34245,160,1122,524,1381,364,259,1246,94276,1.4054054054054057,446.7404167970478
4405,32,34245,179,1070,580,1411,401,341,1484,136741,1.1759530791788857,526.3857900817612
4406,88,34245,204,1039,508,1386,304,347,1302,105488,0.8760806916426513,461.3296001775737
4407,94,34245,173,1047,583,1420,410,373,1566,152930,1.099195710455764,554.2824189887318
4408,250,34245,113,1047,592,1418,479,371,1700,177709,1.2911051212938005,605.8729239700351
4409,1389,14408,57,1088,536,1723,479,635,2228,304165,0.7543307086614173,795.4030424885235
4410,1383,14408,67,1076,536,1723,469,647,2232,303443,0.7248840803709428,799.1057501983076
4411,1207,14408,81,1102,526,1694,445,592,2074,263440,0.7516891891891891,740.6004320819695
4412,1668,12669,133,750,198,872,65,122,374,7930,0.5327868852459017,138.23530663329106
4413,909,12669,133,754,199,886,66,132,396,8712,0.5,147.58048651498612
4414,1672,12669,122,746,203,874,81,128,418,10368,0.6328125,151.47607071745688
4415,1389,12669,48,744,208,881,160,137,594,21920,1.167883211678832,210.63950246807934
4416,963,12669,140,750,205,873,65,123,376,7995,0.5284552845528455,139.11865439257238
4417,650,12669,112,740,229,878,117,138,510,16146,0.8478260869565217,180.92263539977523
4418,1054,18064,125,449,815,1098,690,649,2678,447810,1.0631741140215716,947.2597320692989
4419,122,18064,26,432,928,1102,902,670,3144,604340,1.346268656716418,1123.6120326874398
4420,1659,18064,91,454,929,1089,838,635,2946,532130,1.3196850393700787,1051.412858966448
4421,678,21781,179,936,330,1381,151,445,1192,67195,0.3393258426966292,469.9212700016887
4422,1409,21781,98,929,380,1379,282,450,1464,126900,0.6266666666666667,531.0593187206115
4423,274,21781,187,924,349,1384,162,460,1244,74520,0.3521739130434783,487.6925260858526
4424,1173,21781,205,958,338,1258,133,300,866,39900,0.44333333333333336,328.16002194051606
4425,1315,21781,177,949,376,1380,199,431,1260,85769,0.4617169373549884,474.72307717236583
4426,519,35699,112,654,283,829,171,175,692,29925,0.9771428571428572,244.6752950340512
4427,1430,35699,117,650,241,776,124,126,500,15624,0.984126984126984,176.7823520603796
4428,849,35699,94,653,251,796,157,143,600,22451,1.097902097902098,212.3628969476542
4429,1636,20917,32,391,210,489,178,98,552,17444,1.8163265306122451,203.19448811422026
4430,886,20917,71,392,229,487,158,95,506,15010,1.6631578947368422,184.36105879496353
4431,793,20917,61,371,226,507,165,136,602,22440,1.213235294117647,213.82469455140114
4432,1321,20917,62,382,219,499,157,117,548,18369,1.3418803418803418,195.80091930325557
4433,1272,20917,60,380,247,504,187,124,622,23188,1.5080645161290325,224.37691503361035
4434,1644,20917,56,375,230,483,174,108,564,18792,1.6111111111111112,204.79257799051214
4435,1702,20917,96,392,170,480,74,88,324,6512,0.8409090909090909,114.97825881443848
4436,1556,28030,66,722,182,800,116,78,388,9048,1.4871794871794872,139.7855500400524
4437,1198,28030,71,716,229,819,158,103,522,16274,1.5339805825242718,188.60805921274945
4438,1206,28030,72,717,184,805,112,88,400,9856,1.2727272727272727,142.43595051811886
4439,962,28030,63,723,199,816,136,93,458,12648,1.4623655913978495,164.7573974060042
4440,818,28030,72,720,240,815,168,95,526,15960,1.7684210526315791,193.0
4441,1671,28030,72,720,234,813,162,93,510,15066,1.7419354838709675,186.79668091269716
4442,39,28030,48,721,228,814,180,93,546,16740,1.935483870967742,202.60552805883654
4443,44,28030,59,715,233,816,174,101,550,17574,1.7227722772277227,201.1889659002203
4444,698,28030,71,719,148,810,77,91,336,7007,0.8461538461538461,119.20570456148481
4445,494,8438,79,918,317,1095,238,177,830,42126,1.3446327683615822,296.60242750186654
4446,909,8438,70,956,223,1098,153,142,590,21726,1.0774647887323945,208.7414668914636
4447,1384,8438,73,962,352,1089,279,127,812,35433,2.1968503937007875,306.54526582545685
4448,256,8438,96,974,123,1031,27,57,168,1539,0.4736842105263158,63.071388124885914
4449,1671,8438,60,900,354,1101,294,201,990,59094,1.462686567164179,356.1418256818483
4450,815,8438,118,890,367,1078,249,188,874,46812,1.324468085106383,312.00160255998685
4451,206,8438,107,1010,177,1030,70,20,180,1400,3.5,72.80109889280519
4452,1560,8438,79,917,365,1090,286,173,918,49478,1.653179190751445,334.2528982671654
4453,1299,13871,638,787,906,1003,268,216,968,57888,1.2407407407407407,344.20923869065456
4454,161,13871,160,699,929,1199,769,500,2538,384500,1.538,917.2573248549177
4455,315,13871,172,741,900,1182,728,441,2338,321048,1.6507936507936507,851.1550974998622
4456,310,13871,738,565,773,751,35,186,442,6510,0.1881720430107527,189.2643653728826
4457,496,13871,586,715,908,1188,322,473,1590,152306,0.6807610993657506,572.2001398112377
4458,449,13871,642,703,888,1077,246,374,1240,92004,0.6577540106951871,447.6516502817788
4459,1739,13871,558,625,928,1214,370,589,1918,217930,0.6281833616298812,695.5724261354816
4460,552,13871,517,708,991,1204,474,496,1940,235104,0.9556451612903226,686.0699672773908
4461,1308,13871,76,702,335,1137,259,435,1388,112665,0.5954022988505747,506.26672811868644
4462,1466,13871,247,755,874,1160,627,405,2064,253935,1.548148148148148,746.4274914551312
4463,182,23334,169,644,738,1159,569,515,2168,293035,1.104854368932039,767.4542331631249
4464,752,23334,77,655,758,1140,681,485,2332,330285,1.4041237113402059,836.053826018397
4465,952,23334,177,670,697,1111,520,441,1922,229320,1.1791383219954648,681.821824232695
4466,737,13967,69,1024,276,1165,207,141,696,29187,1.4680851063829787,250.4595775769016
4467,1046,13967,57,1034,311,1248,254,214,936,54356,1.1869158878504673,332.13250367887815
4468,1371,13967,51,1010,385,1249,334,239,1146,79826,1.3974895397489542,410.7030557470933
4469,1322,13967,180,1012,287,1101,107,89,392,9523,1.2022471910112358,139.17614738165446
4470,1039,13967,82,1041,379,1239,297,198,990,58806,1.5,356.9495762709349
4471,1037,13967,169,1018,363,1236,194,218,824,42292,0.8899082568807339,291.82186347153635
4472,387,13967,68,1016,385,1244,317,228,1090,72276,1.3903508771929824,390.4779123074697
4473,909,17324,58,763,334,920,276,157,866,43332,1.7579617834394905,317.52952618614853
4474,1194,17324,61,760,343,921,282,161,886,45402,1.751552795031056,324.7229588433808
4475,1075,17324,56,782,331,905,275,123,796,33825,2.2357723577235773,301.2540456159884
4476,238,13134,109,861,267,983,158,122,560,19276,1.2950819672131149,199.61963831246663
4477,629,13134,109,813,268,1026,159,213,744,33867,0.7464788732394366,265.80067720004024
4478,1182,13134,109,861,270,1014,161,153,628,24633,1.0522875816993464,222.10357943986403
4479,501,23416,53,762,64,767,11,5,32,55,2.2,12.083045973594572
4480,220,23416,50,759,60,770,10,11,42,110,0.9090909090909092,14.866068747318506
4481,1370,23416,51,759,66,768,15,9,48,135,1.6666666666666667,17.4928556845359
4482,833,23416,52,759,63,768,11,9,40,99,1.2222222222222223,14.212670403551895
4483,798,23416,51,758,68,769,17,11,56,187,1.5454545454545454,20.248456731316587
4484,930,23416,51,760,67,768,16,8,48,128,2.0,17.88854381999832
4485,119,23416,50,762,69,767,19,5,48,95,3.8,19.6468827043885
4486,998,23416,53,762,64,766,11,4,30,44,2.75,11.704699910719626
4487,832,23416,51,759,68,769,17,10,54,170,1.7,19.72308292331602
4488,1223,23416,52,758,66,768,14,10,48,140,1.4,17.204650534085253
4489,1595,23416,52,762,58,766,6,4,20,24,1.5,7.211102550927978
4490,1719,27152,168,814,549,954,381,140,1042,53340,2.7214285714285715,405.90762495917716
4491,1015,27152,121,809,553,1029,432,220,1304,95040,1.963636363636364,484.79273921955553
4492,519,27152,134,752,536,1005,402,253,1310,101706,1.5889328063241106,474.9873682530937
4493,955,27152,112,759,538,1022,426,263,1378,112038,1.6197718631178708,500.64458451080844
4494,1187,27152,148,808,523,959,375,151,1052,56625,2.4834437086092715,404.2598174441778
4495,638,27152,101,782,553,1011,452,229,1362,103508,1.9737991266375543,506.7001085454788
4496,755,15953,36,736,914,1308,878,572,2900,502216,1.534965034965035,1047.887398530968
4497,203,15953,135,784,829,1288,694,504,2396,349776,1.3769841269841268,857.7015798050043
4498,360,15953,270,796,907,1300,637,504,2282,321048,1.2638888888888888,812.271506332704
4499,1730,15953,172,807,897,1318,725,511,2472,370475,1.4187866927592956,886.9870348545124
4500,1344,15953,167,760,880,1313,713,553,2532,394289,1.2893309222423146,902.3181257184186
4501,909,15953,75,774,687,1131,612,357,1938,218484,1.7142857142857142,708.5146434619401
4502,1452,15953,101,764,911,1298,810,534,2688,432540,1.5168539325842696,970.1834878001171
4503,651,15953,342,786,865,1273,523,487,2020,254701,1.0739219712525667,714.6313735066492
4504,1508,15953,75,767,853,1323,778,556,2668,432568,1.3992805755395683,956.2531045701237
4505,211,19394,40,388,269,582,229,194,846,44426,1.1804123711340206,300.1283058959951
4506,1153,19394,22,396,274,572,252,176,856,44352,1.431818181818182,307.37599125501004
4507,1517,19394,114,391,315,501,201,110,622,22110,1.8272727272727276,229.13096691630312
4508,379,19394,35,377,285,576,250,199,898,49750,1.256281407035176,319.53247096343745
4509,936,30965,74,347,597,601,523,254,1554,132842,2.059055118110236,581.4163740384338
4510,998,30965,89,342,599,585,510,243,1506,123930,2.098765432098765,564.9327393592976
4511,1528,30965,126,416,290,546,164,130,588,21320,1.2615384615384615,209.27493877672023
4512,398,30965,257,477,430,598,173,121,588,20933,1.4297520661157024,211.11608181282637
4513,669,30965,105,362,537,661,432,299,1462,129168,1.4448160535117056,525.3808142671371
4514,515,30965,81,277,593,659,512,382,1788,195584,1.3403141361256543,638.8020037539018
4515,909,14056,301,702,684,1094,383,392,1550,150136,0.9770408163265306,548.0447062056161
4516,1207,14056,362,621,774,1069,412,448,1720,184576,0.9196428571428572,608.6443953574205
4517,1241,14056,321,700,693,1091,372,391,1526,145452,0.9514066496163684,539.6897256757812
4518,453,33046,152,1139,506,1408,354,269,1246,95226,1.3159851301115242,444.6088168266572
4519,1046,33046,88,1145,493,1414,405,269,1348,108945,1.5055762081784387,486.1954339563464
4520,934,33046,46,1133,510,1435,464,302,1532,140128,1.5364238410596027,553.6244214266563
4521,952,23986,61,201,590,685,529,484,2026,256036,1.0929752066115703,717.0055787788544
4522,26,23986,25,208,654,680,629,472,2202,296888,1.3326271186440677,786.4000254323496
4523,1238,23986,28,212,642,647,614,435,2098,267090,1.4114942528735632,752.4765777085689
4524,1337,23986,55,190,582,681,527,491,2036,258757,1.0733197556008147,720.2846659481236
4525,1235,23986,25,173,762,724,737,551,2576,406087,1.337568058076225,920.2010649852564
4526,289,23986,150,318,445,651,295,333,1256,98235,0.8858858858858859,444.8752634166121
4527,1663,11212,26,479,48,492,22,13,70,286,1.6923076923076923,25.553864678361276
4528,1239,11212,26,479,49,492,23,13,72,299,1.7692307692307692,26.419689627245813
4529,140,11212,36,478,48,493,12,15,54,180,0.8,19.209372712298546
4530,1502,11212,26,480,49,490,23,10,66,230,2.3,25.079872407968907
4531,805,11212,34,481,48,492,14,11,50,154,1.2727272727272727,17.804493814764857
4532,1692,285,141,339,337,505,196,166,724,32536,1.1807228915662649,256.8501508662201
4533,831,285,62,343,353,557,291,214,1010,62274,1.3598130841121496,361.2160018603827
4534,1351,285,130,365,349,575,219,210,858,45990,1.042857142857143,303.41555662160766
4535,636,22998,345,623,436,818,91,195,572,17745,0.4666666666666667,215.18828964420902
4536,15,22998,119,593,461,832,342,239,1162,81738,1.4309623430962344,417.2349458039199
4537,752,22998,79,571,495,908,416,337,1506,140192,1.2344213649851632,535.3737012592233
4538,27,22998,141,583,411,759,270,176,892,47520,1.5340909090909092,322.29799875270714
4539,1549,22998,131,587,415,833,284,246,1060,69864,1.1544715447154472,375.7286254732264
4540,576,22998,291,663,440,808,149,145,588,21605,1.0275862068965518,207.90863377935992
4541,1508,5205,151,696,197,779,46,83,258,3818,0.5542168674698795,94.89467845985885
4542,1389,5205,44,706,195,807,151,101,504,15251,1.495049504950495,181.6645259812713
4543,42,5205,41,707,206,802,165,95,520,15675,1.7368421052631582,190.3943276465977
4544,493,5647,161,650,727,1221,566,571,2274,323186,0.9912434325744308,803.9881839927749
4545,967,5647,192,703,731,1214,539,511,2100,275429,1.0547945205479452,742.7260598632581
4546,1451,5647,139,683,767,1162,628,479,2214,300812,1.3110647181628392,789.8259301896843
4547,149,5647,264,584,604,1247,340,663,2006,225420,0.5128205128205128,745.0966380275783
4548,819,5647,54,619,783,1215,729,596,2650,434484,1.2231543624161074,941.6246598300195
4549,809,5647,118,709,773,1235,655,526,2362,344530,1.245247148288973,840.060116896404
4550,90,5647,154,630,747,1227,593,597,2380,354021,0.9932998324958124,841.4618232575973
4551,969,5647,434,806,612,963,178,157,670,27946,1.1337579617834397,237.34573937612615
4552,865,5647,174,652,751,1250,577,598,2350,345046,0.9648829431438128,830.9831526571402
4553,1723,5647,73,623,778,1267,705,644,2698,454020,1.0947204968944102,954.8617701007827
4554,1065,5647,313,913,436,973,123,60,366,7380,2.05,136.85393673548452
4555,137,5647,120,643,785,1274,665,631,2592,419615,1.0538827258320127,916.7256950691411
4556,1510,23261,157,988,272,1150,115,162,554,18630,0.7098765432098766,198.66806487203723
4557,1357,23261,131,981,317,1160,186,179,730,33294,1.0391061452513966,258.14143410154054
4558,103,23261,173,1006,238,1109,65,103,336,6695,0.6310679611650486,121.79490958164057
4559,1630,23261,139,969,334,1169,195,200,790,39000,0.975,279.32955446926843
4560,375,23261,119,979,334,1161,215,182,794,39130,1.1813186813186811,281.6895454219059
4561,706,23261,163,1006,220,1041,57,35,184,1995,1.6285714285714286,66.88796603276258
4562,710,23261,128,968,262,1149,134,181,630,24254,0.7403314917127072,225.20435164534453
4563,1090,23261,112,983,248,1128,136,145,562,19720,0.9379310344827586,198.79889335708083
4564,861,9523,51,855,86,891,35,36,142,1260,0.9722222222222222,50.20956084253277
4565,909,9523,50,854,60,859,10,5,30,50,2.0,11.180339887498949
4566,809,9523,48,855,86,892,38,37,150,1406,1.027027027027027,53.03772242470448
4567,1412,15331,250,726,406,890,156,164,640,25584,0.951219512195122,226.34486961272174
4568,1598,15331,222,670,543,961,321,291,1224,93411,1.1030927835051547,433.2689695789441
4569,785,15331,179,641,526,949,347,308,1310,106876,1.1266233766233766,463.97521485527653
4570,1174,15331,207,681,595,898,388,217,1210,84196,1.7880184331797235,444.55933237308153
4571,1212,11174,232,901,482,1150,250,249,998,62250,1.0040160642570282,352.8469923352047
4572,831,11174,237,941,502,1150,265,209,948,55385,1.2679425837320577,337.4996296294264
4573,1687,11174,235,924,494,1147,259,223,964,57757,1.1614349775784754,341.77477964296895
4574,523,20305,68,653,115,706,47,53,200,2491,0.8867924528301887,70.83784299369935
4575,1281,20305,77,657,125,699,48,42,180,2016,1.1428571428571428,63.7808748764079
4576,843,20305,77,658,127,684,50,26,152,1300,1.9230769230769231,56.356011214421486
4577,234,20305,92,650,131,691,39,41,160,1599,0.951219512195122,56.586217403180434
4578,854,20305,79,654,107,709,28,55,166,1540,0.509090909090909,61.71709649683789
4579,580,20305,73,643,130,714,57,71,256,4047,0.8028169014084507,91.0494371207203
4580,1614,20305,85,647,128,702,43,55,196,2365,0.7818181818181819,69.81403870282824
4581,852,20305,74,652,122,703,48,51,198,2448,0.9411764705882352,70.03570517957252
4582,71,20305,77,656,133,703,56,47,206,2632,1.1914893617021276,73.10950690573696
4583,934,12788,100,598,387,869,287,271,1116,77777,1.059040590405904,394.72775428135276
4584,1102,12788,123,603,124,604,1,1,4,1,1.0,1.4142135623730951
4585,1638,12788,127,599,394,867,267,268,1070,71556,0.996268656716418,378.3027887816848
4586,781,12788,122,605,377,869,255,264,1038,67320,0.9659090909090908,367.04359414107745
4587,3,12788,106,603,418,865,312,262,1148,81744,1.1908396946564883,407.41624906230726
