userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true,acc,se_Xmin,se_Ymin,se_Xmax,se_Ymax,Y_xmin,Y_ymin,Y_xmax,Y_ymax,L,H,P,S,L/H,D
1085,26760,112,609,900,971,345,433,920,992,0.737444084975591,54289,30976,400,441,0,0,1,1,788.0,362.0,2300.0,285256.0,2.176795580110497,867.1724165354892
885,26760,249,443,890,951,345,433,920,992,0.963723460373895,9216,100,900,1681,1,1,1,1,641.0,508.0,2298.0,325628.0,1.2618110236220472,817.8905794786978
932,28594,121,918,600,1274,32,888,610,1385,0.9777707256824144,7921,900,100,12321,1,1,1,0,479.0,356.0,1670.0,170524.0,1.345505617977528,596.8056635120013
1319,28594,223,926,546,1356,32,888,610,1385,0.9551458828829512,36481,1444,4096,841,0,0,0,1,323.0,430.0,1506.0,138890.0,0.7511627906976744,537.8001487541632
1225,28594,38,913,580,1325,32,888,610,1385,0.9945991298016638,36,625,900,3600,1,1,1,1,542.0,412.0,1908.0,223304.0,1.3155339805825244,680.8142184179178
362,7481,24,516,69,567,34,526,86,587,0.9964400805286621,100,100,289,400,1,0,1,0,45.0,51.0,192.0,2295.0,0.8823529411764706,68.01470429252781
1389,7481,19,518,72,572,34,526,86,587,0.9971568697135548,225,64,196,225,0,0,1,1,53.0,54.0,214.0,2862.0,0.9814814814814816,75.66372975210778
1442,7481,26,521,91,566,34,526,86,587,0.9977775530859476,64,25,25,441,1,1,1,0,65.0,45.0,220.0,2925.0,1.4444444444444444,79.05694150420948
1508,7481,19,519,37,573,34,526,86,587,0.9885033421797399,225,49,2401,196,0,1,0,1,18.0,54.0,144.0,972.0,0.3333333333333333,56.92099788303082
768,17449,63,901,187,1159,32,901,276,1137,0.9883773598017476,961,0,7921,484,0,1,0,0,124.0,258.0,764.0,31992.0,0.4806201550387597,286.2516375499012
1592,17449,38,915,180,1112,32,901,276,1137,0.9875000155117448,36,196,9216,625,1,0,0,0,142.0,197.0,678.0,27974.0,0.7208121827411168,242.84357104934853
1684,17449,52,907,226,1149,32,901,276,1137,0.9961779060633548,400,36,2500,144,1,1,1,1,174.0,242.0,832.0,42108.0,0.71900826446281,298.0603965641863
1565,78,75,224,590,707,4,105,816,644,0.8440820445082375,5041,14161,51076,3969,1,0,0,0,515.0,483.0,1996.0,248745.0,1.0662525879917184,706.0552386322192
1508,78,99,197,587,705,4,105,816,644,0.8453336385318759,9025,8464,52441,3721,0,1,0,0,488.0,508.0,1992.0,247904.0,0.9606299212598424,704.4203290649698
903,78,49,194,617,652,4,105,816,644,0.895817397471927,2025,7921,39601,64,1,1,1,1,568.0,458.0,2052.0,260144.0,1.240174672489083,729.6492307951814
1573,78,120,204,575,707,4,105,816,644,0.8208561554118579,13456,9801,58081,3969,0,1,0,0,455.0,503.0,1916.0,228865.0,0.9045725646123258,678.2580629819303
711,19666,444,222,586,435,389,124,985,636,0.4732794115092237,3025,9604,159201,40401,1,0,0,0,142.0,213.0,710.0,30246.0,0.6666666666666666,255.99414055794327
1210,19666,272,124,769,677,389,124,985,636,0.8460622094711475,13689,0,46656,1681,1,1,1,1,497.0,553.0,2100.0,274841.0,0.8987341772151899,743.5173165434683
379,19666,225,72,764,675,389,124,985,636,0.8015481635722422,26896,2704,48841,1521,1,1,1,1,539.0,603.0,2284.0,325017.0,0.8938640132669984,808.7830364195332
1248,19666,134,66,854,671,389,124,985,636,0.7846394774265442,65025,3364,17161,1225,0,1,1,1,720.0,605.0,2650.0,435600.0,1.1900826446280992,940.4387274033328
1006,2765,87,821,526,1098,58,829,413,1149,0.9761354800892555,841,64,12769,2601,1,1,1,0,439.0,277.0,1432.0,121603.0,1.584837545126354,519.0857347298229
1651,2765,120,816,540,1117,58,829,413,1149,0.9689636603114704,3844,169,16129,1024,0,1,1,1,420.0,301.0,1442.0,126420.0,1.3953488372093024,516.7213949508962
889,2765,60,809,569,1148,58,829,413,1149,0.9637215307458232,4,400,24336,1,1,0,0,1,509.0,339.0,1696.0,172551.0,1.5014749262536873,611.5570292294907
1407,2891,167,803,847,1127,29,679,908,1331,0.9100523595932016,19044,15376,3721,41616,0,0,1,0,680.0,324.0,2008.0,220320.0,2.098765432098765,753.2436524790634
1245,2891,108,768,733,1115,29,679,908,1331,0.8968732264037156,6241,7921,30625,46656,1,1,0,0,625.0,347.0,1944.0,216875.0,1.8011527377521614,714.8664210885835
1033,2891,56,730,702,1180,29,679,908,1331,0.9226721183122116,729,2601,42436,22801,1,1,0,1,646.0,450.0,2192.0,290700.0,1.4355555555555557,787.2839386142715
335,3452,53,119,717,660,314,165,716,758,0.6923103602757346,68121,2116,1,9604,1,1,1,0,664.0,541.0,2410.0,359224.0,1.2273567467652495,856.4910974435169
577,3452,28,107,828,667,314,165,716,758,0.5915622546256822,81796,3364,12544,8281,0,0,0,0,800.0,560.0,2720.0,448000.0,1.4285714285714286,976.5244492586964
1281,3452,31,105,828,685,314,165,716,758,0.6086073095654436,80089,3600,12544,5329,0,0,0,1,797.0,580.0,2754.0,462260.0,1.3741379310344828,985.70228771166
1672,12695,229,283,759,803,290,291,624,730,0.8236202082893147,3721,64,18225,5329,0,0,0,0,530.0,520.0,2100.0,275600.0,1.0192307692307692,742.4957912338629
1389,12695,333,285,746,803,290,291,624,730,0.8574329479050908,1849,36,14884,5329,1,1,1,0,413.0,518.0,1862.0,213934.0,0.7972972972972973,662.4899999245273
1668,12695,301,285,770,731,290,291,624,730,0.8614587348770892,121,36,21316,1,1,1,0,1,469.0,446.0,1830.0,209174.0,1.0515695067264574,647.2070765991359
1513,32479,30,236,601,671,91,216,441,585,0.7482240458008795,3721,400,25600,7396,0,0,1,0,571.0,435.0,2012.0,248385.0,1.3126436781609196,717.8203117772581
656,32479,11,215,597,683,91,216,441,585,0.7263546685252924,6400,1,24336,9604,0,1,1,0,586.0,468.0,2108.0,274248.0,1.252136752136752,749.9466647702354
874,32479,66,236,608,634,91,216,441,585,0.7875807849302083,625,400,27889,2401,1,0,0,1,542.0,398.0,1880.0,215716.0,1.3618090452261309,672.4343834159582
1313,6736,53,486,179,609,96,492,172,619,0.9892161137980992,1849,36,49,100,0,1,0,1,126.0,123.0,498.0,15498.0,1.024390243902439,176.08236708995025
561,6736,62,481,167,612,96,492,172,619,0.992837251593526,1156,121,25,49,1,0,1,1,105.0,131.0,472.0,13755.0,0.8015267175572519,167.88686666919486
789,6736,67,499,168,592,96,492,172,619,0.9913315369026018,841,49,16,729,1,1,1,0,101.0,93.0,388.0,9393.0,1.0860215053763442,137.2953021774598
891,18374,73,656,248,858,35,596,397,783,0.893004349648244,1444,3600,22201,5625,1,0,1,1,175.0,202.0,754.0,35350.0,0.8663366336633663,267.26204369494747
956,18374,44,625,269,863,35,596,397,783,0.9228342291682772,81,841,16384,6400,1,1,1,1,225.0,238.0,926.0,53550.0,0.9453781512605042,327.5194650703985
78,18374,59,642,189,781,35,596,397,783,0.8503948862133647,576,2116,43264,4,1,0,0,1,130.0,139.0,538.0,18070.0,0.9352517985611508,190.31815467789718
1429,18374,35,546,457,860,35,596,397,783,0.9608442142354344,0,2500,3600,5929,1,0,1,1,422.0,314.0,1472.0,132508.0,1.3439490445859872,526.0038022676262
569,18374,448,563,450,565,35,596,397,783,0.2773936289249573,170569,1089,2809,47524,0,1,1,0,2.0,2.0,8.0,4.0,1.0,2.8284271247461903
890,18374,36,550,453,861,35,596,397,783,0.9630967542428398,1,2116,3136,6084,1,0,1,1,417.0,311.0,1456.0,129687.0,1.3408360128617365,520.2018838874
1720,18374,117,617,119,618,35,596,397,783,0.6364882185159114,6724,441,77284,27225,1,1,0,0,2.0,1.0,6.0,2.0,2.0,2.23606797749979
1205,3589,93,733,188,808,63,697,222,820,0.9912525865671156,900,1296,1156,144,0,0,1,1,95.0,75.0,340.0,7125.0,1.2666666666666666,121.03718436910204
203,3589,61,730,177,819,63,697,222,820,0.9921958860133964,4,1089,2025,1,1,1,1,1,116.0,89.0,410.0,10324.0,1.303370786516854,146.20875486782592
858,3589,93,730,163,793,63,697,222,820,0.984489354728132,900,1089,3481,729,0,1,0,0,70.0,63.0,266.0,4410.0,1.1111111111111112,94.17536832951599
1195,161,48,804,292,992,42,802,334,995,0.9967971975036511,36,4,1764,9,1,1,1,1,244.0,188.0,864.0,45872.0,1.2978723404255321,308.02597293085535
1508,161,48,817,279,986,42,802,334,995,0.9940519382210666,36,225,3025,81,1,0,0,1,231.0,169.0,800.0,39039.0,1.366863905325444,286.22019495486336
1023,161,81,810,287,980,42,802,334,995,0.9929001305941392,1521,64,2209,225,0,1,1,0,206.0,170.0,752.0,35020.0,1.2117647058823529,267.0880004792428
1323,26428,58,864,157,955,44,799,267,1026,0.9654276726131112,196,4225,12100,5041,1,0,0,1,99.0,91.0,380.0,9009.0,1.0879120879120878,134.46932735757994
1698,26428,61,861,152,955,44,799,267,1026,0.9640856339328948,289,3844,13225,5041,1,0,0,1,91.0,94.0,370.0,8554.0,0.9680851063829788,130.831953283592
831,26428,38,791,274,951,44,799,267,1026,0.9907420175154488,36,64,49,5625,1,1,1,0,236.0,160.0,792.0,37760.0,1.475,285.12453419514776
379,26428,69,875,151,946,44,799,267,1026,0.9578997495502488,625,5776,13456,6400,0,0,0,0,82.0,71.0,306.0,5822.0,1.1549295774647887,108.4665847162157
1690,26428,63,868,171,961,44,799,267,1026,0.97023624370268,361,4761,9216,4225,0,0,1,1,108.0,93.0,402.0,10044.0,1.1612903225806452,142.52368224263643
387,26428,62,851,155,957,44,799,267,1026,0.9673982407588532,324,2704,12544,4761,0,1,0,1,93.0,106.0,398.0,9858.0,0.8773584905660378,141.01418368376991
1470,10896,85,409,709,1247,158,425,884,958,0.7245364259170108,5329,256,30625,83521,0,1,1,1,624.0,838.0,2924.0,522912.0,0.7446300715990454,1044.8062021255425
387,10896,151,355,660,1286,158,425,884,958,0.625657493251797,49,4900,50176,107584,1,0,0,0,509.0,931.0,2880.0,473879.0,0.5467239527389903,1061.0570201454773
1696,10896,183,425,734,1233,158,425,884,958,0.7728071431734873,625,0,22500,75625,1,1,1,1,551.0,808.0,2718.0,445208.0,0.6819306930693071,977.9902862503287
1319,9155,55,77,590,528,0,80,865,641,0.8296341983799709,3025,9,75625,12769,1,1,1,1,535.0,451.0,1972.0,241285.0,1.1862527716186253,699.7328061481752
178,9155,177,82,489,404,0,80,865,641,0.5735115725686984,31329,4,141376,56169,0,1,0,0,312.0,322.0,1268.0,100464.0,0.968944099378882,448.3614613233391
387,9155,117,71,541,502,0,80,865,641,0.7427276640386691,13689,81,104976,19321,1,0,1,1,424.0,431.0,1710.0,182744.0,0.9837587006960556,604.5965596991105
1585,1067,228,651,606,1085,125,771,553,1126,0.9439283513093412,10609,14400,2809,1681,1,0,1,1,378.0,434.0,1624.0,164052.0,0.8709677419354839,575.5345341506452
604,1067,269,657,272,660,125,771,553,1126,0.3730235855803541,20736,12996,78961,217156,0,0,0,0,3.0,3.0,12.0,9.0,1.0,4.242640687119285
1400,1067,239,653,654,924,125,771,553,1126,0.8518802934262317,12996,13924,10201,40804,0,0,1,1,415.0,271.0,1372.0,112465.0,1.5313653136531364,495.6470518423367
607,1067,80,711,710,1070,125,771,553,1126,0.9364943292059082,2025,3600,24649,3136,1,1,1,1,630.0,359.0,1978.0,226170.0,1.7548746518105849,725.1075782254657
1686,1067,217,646,666,1071,125,771,553,1126,0.9241904618892322,8464,15625,12769,3025,1,0,1,1,449.0,425.0,1748.0,190825.0,1.056470588235294,618.2442882874051
577,3420,88,642,253,761,58,668,197,791,0.9852171462138036,900,676,3136,900,0,0,0,0,165.0,119.0,568.0,19635.0,1.3865546218487397,203.43549346168686
407,3420,48,670,208,808,58,668,197,791,0.9986460465349064,100,4,121,289,1,1,1,1,160.0,138.0,596.0,22080.0,1.1594202898550725,211.29126815843566
464,3420,66,662,226,805,58,668,197,791,0.9970049706423904,64,36,841,196,1,1,1,1,160.0,143.0,606.0,22880.0,1.1188811188811192,214.59030733003758
886,30034,42,611,673,973,22,675,709,1133,0.950238468412595,400,4096,1296,25600,1,0,1,0,631.0,362.0,1986.0,228422.0,1.7430939226519335,727.4647757795562
1370,30034,82,605,673,1026,22,675,709,1133,0.966323147981192,3600,4900,1296,11449,0,0,1,1,591.0,421.0,2024.0,248811.0,1.4038004750593824,725.6183569894025
119,30034,89,679,640,970,22,675,709,1133,0.9431955758016479,4489,16,4761,26569,0,1,0,0,551.0,291.0,1684.0,160341.0,1.8934707903780068,623.122780838576
886,5886,148,660,723,1109,148,725,577,1181,0.9435906027176568,0,4225,21316,5184,1,0,0,1,575.0,449.0,2048.0,258175.0,1.2806236080178173,729.5382101028018
389,5886,208,708,508,1047,148,725,577,1181,0.9511528584509676,3600,289,4761,17956,0,1,1,0,300.0,339.0,1278.0,101700.0,0.8849557522123894,452.6820075947354
559,5886,133,701,664,1064,148,725,577,1181,0.9595008984653798,225,576,7569,13689,1,1,1,0,531.0,363.0,1788.0,192753.0,1.4628099173553717,643.2184698840667
32,34214,54,371,849,998,35,330,685,959,0.9378401392214356,361,1681,26896,1521,0,0,0,1,795.0,627.0,2844.0,498465.0,1.2679425837320577,1012.4988888882792
1384,34214,22,362,836,1002,35,330,685,959,0.9472603407170148,169,1024,22801,1849,1,0,1,1,814.0,640.0,2908.0,520960.0,1.271875,1035.4689758751829
759,34214,14,331,848,1017,35,330,685,959,0.9380115640320136,441,1,26569,3364,0,1,0,0,834.0,686.0,3040.0,572124.0,1.2157434402332359,1079.885179081554
1557,20859,267,530,887,891,114,483,849,1251,0.7804731341908449,23409,2209,1444,129600,1,0,1,0,620.0,361.0,1962.0,223820.0,1.7174515235457064,717.4405898748689
593,20859,227,451,917,903,114,483,849,1251,0.8044924241707679,12769,1024,4624,121104,1,1,1,0,690.0,452.0,2284.0,311880.0,1.5265486725663715,824.8660497317125
761,20859,73,460,229,933,114,483,849,1251,0.3165495374209286,1681,529,384400,101124,1,1,0,1,156.0,473.0,1258.0,73788.0,0.3298097251585624,498.0612412143712
1508,20859,253,466,485,851,114,483,849,1251,0.5626530238332704,19321,289,132496,160000,1,1,0,0,232.0,385.0,1234.0,89320.0,0.6025974025974026,449.4986095640342
481,20859,352,443,707,935,114,483,849,1251,0.7502027472737279,56644,1600,20164,99856,0,0,1,1,355.0,492.0,1694.0,174660.0,0.7215447154471545,606.7033871670736
479,20859,174,469,893,978,114,483,849,1251,0.8875321023815054,3600,196,1936,74529,1,1,1,1,719.0,509.0,2456.0,365971.0,1.412573673870334,880.9324605212365
900,20859,390,560,749,873,114,483,849,1251,0.6707153063944826,76176,5929,10000,142884,0,0,1,0,359.0,313.0,1344.0,112367.0,1.146964856230032,476.28772816439437
136,20859,227,478,891,900,114,483,849,1251,0.8069614743396394,12769,25,1764,123201,1,1,1,0,664.0,422.0,2172.0,280208.0,1.5734597156398105,786.7528201411162
592,20859,276,492,877,899,114,483,849,1251,0.7883889482680041,26244,81,784,123904,0,1,1,0,601.0,407.0,2016.0,244607.0,1.4766584766584767,725.8443359288547
426,20427,354,854,763,1136,130,767,585,1271,0.8388661025568298,50176,7569,31684,18225,0,0,1,1,409.0,282.0,1382.0,115338.0,1.4503546099290785,496.7947262199952
592,20427,69,746,844,1250,130,767,585,1271,0.8927051265692291,3721,441,67081,441,1,1,0,1,775.0,504.0,2558.0,390600.0,1.5376984126984128,924.4679550963353
1557,20427,165,807,845,1266,130,767,585,1271,0.8945521478545029,1225,1600,67600,25,1,1,0,1,680.0,459.0,2278.0,312120.0,1.4814814814814814,820.4151388169284
481,20427,535,798,538,801,130,767,585,1271,0.4191088122298554,164025,961,2209,220900,0,1,1,0,3.0,3.0,12.0,9.0,1.0,4.242640687119285
1145,20427,136,752,831,1272,130,767,585,1271,0.9090289629851096,36,225,60516,1,1,1,0,1,695.0,520.0,2430.0,361400.0,1.3365384615384617,868.0005760366753
865,20427,335,752,841,1267,130,767,585,1271,0.8386445797446576,42025,225,65536,16,1,1,0,1,506.0,515.0,2042.0,260590.0,0.9825242718446602,721.984071846464
971,23060,50,478,361,631,56,505,224,653,0.9080836604908512,36,729,18769,484,1,0,0,1,311.0,153.0,928.0,47583.0,2.0326797385620914,346.5977495599185
300,23060,35,472,359,653,56,505,224,653,0.9092912735036848,441,1089,18225,0,1,0,0,1,324.0,181.0,1010.0,58644.0,1.7900552486187846,371.12935750220566
438,23060,65,473,100,578,56,505,224,653,0.8984962233395322,81,1024,15376,5625,1,0,0,0,35.0,105.0,280.0,3675.0,0.3333333333333333,110.67971810589329
140,23060,39,480,185,580,56,505,224,653,0.9643501618568772,289,625,1521,5329,1,1,1,0,146.0,100.0,492.0,14600.0,1.46,176.9632730257891
247,23060,130,494,150,513,56,505,224,653,0.8591592625754758,5476,121,5476,19600,0,1,1,0,20.0,19.0,78.0,380.0,1.0526315789473684,27.586228448267445
1241,23060,56,505,118,589,56,505,224,653,0.9296002938678054,0,0,11236,4096,1,1,1,1,62.0,84.0,292.0,5208.0,0.7380952380952381,104.4030650891055
1500,23060,59,487,364,661,56,505,224,653,0.9081800858644994,9,324,19600,64,1,1,0,1,305.0,174.0,958.0,53070.0,1.7528735632183907,351.1424212481312
592,23060,33,460,370,649,56,505,224,653,0.8903230250017219,529,2025,21316,16,1,0,0,1,337.0,189.0,1052.0,63693.0,1.7830687830687832,386.3806413370111
805,23060,43,533,96,568,56,505,224,653,0.8872190463071378,169,784,16384,7225,1,0,0,0,53.0,35.0,176.0,1855.0,1.5142857142857142,63.513778032801675
1508,23060,37,485,149,572,56,505,224,653,0.9405514613035793,361,400,5625,6561,1,1,1,0,112.0,87.0,398.0,9744.0,1.2873563218390804,141.82030884185804
972,4104,66,263,535,648,8,195,638,667,0.9410337598676228,3364,4624,10609,361,1,1,1,1,469.0,385.0,1708.0,180565.0,1.2181818181818185,606.7833221175414
526,4104,33,225,604,791,8,195,638,667,0.9438361959030314,625,900,1156,15376,1,1,1,1,571.0,566.0,2274.0,323186.0,1.0088339222614842,803.9881839927748
1562,4104,21,202,601,809,8,195,638,667,0.932346519194043,169,49,1369,20164,1,1,1,0,580.0,607.0,2374.0,352060.0,0.9555189456342668,839.5528571805353
480,4104,18,248,497,800,8,195,638,667,0.8740956622893508,100,2809,19881,17689,1,1,1,0,479.0,552.0,2062.0,264408.0,0.8677536231884058,730.8522422487323
1389,4104,36,210,555,791,8,195,638,667,0.9276094380820264,784,225,6889,15376,1,1,1,1,519.0,581.0,2200.0,301539.0,0.8932874354561101,779.0519879956662
1508,4104,72,223,218,455,8,195,638,667,0.29636149869675843,4096,784,176400,44944,1,1,0,0,146.0,232.0,756.0,33872.0,0.6293103448275862,274.11676344215067
1024,4104,48,215,547,825,8,195,638,667,0.8903752962619671,1600,400,8281,24964,1,1,1,0,499.0,610.0,2218.0,304390.0,0.8180327868852459,788.0996129931799
969,4104,219,402,362,660,8,195,638,667,0.4911603515953046,44521,42849,76176,49,0,0,0,1,143.0,258.0,802.0,36894.0,0.5542635658914729,294.97966031575805
959,16515,17,242,722,780,5,180,754,926,0.955289939090014,144,3844,1024,21316,1,1,1,1,705.0,538.0,2486.0,379290.0,1.3104089219330854,886.8308745189242
413,16515,335,234,636,607,5,180,754,926,0.6136590866346585,108900,2916,13924,101761,0,1,0,0,301.0,373.0,1348.0,112273.0,0.8069705093833779,479.301575211265
1435,16515,283,236,747,778,5,180,754,926,0.8261507495617597,77284,3136,49,21904,1,1,1,1,464.0,542.0,2012.0,251488.0,0.8560885608856088,713.4844076782617
746,16515,258,226,730,794,5,180,754,926,0.8571394001043541,64009,2116,576,17424,1,1,1,1,472.0,568.0,2080.0,268096.0,0.8309859154929577,738.5174337820332
417,16515,503,359,557,405,5,180,754,926,-0.002435635249929735,248004,32041,38809,271441,0,0,0,0,54.0,46.0,200.0,2484.0,1.173913043478261,70.9365914038728
521,16515,153,237,733,697,5,180,754,926,0.8674814037104698,21904,3249,441,52441,1,1,1,1,580.0,460.0,2080.0,266800.0,1.2608695652173914,740.2702209328697
422,28422,103,904,320,1162,98,858,286,1082,0.985036509866614,25,2116,1156,6400,1,0,0,0,217.0,258.0,950.0,55986.0,0.8410852713178295,337.12460604352214
1508,28422,125,905,309,1155,98,858,286,1082,0.9864268475597336,729,2209,529,5329,0,0,1,1,184.0,250.0,868.0,46000.0,0.736,310.41262860908216
436,28422,135,898,298,1153,98,858,286,1082,0.9874175210325224,1369,1600,144,5041,0,1,1,1,163.0,255.0,836.0,41565.0,0.6392156862745098,302.6450065671
1435,20098,46,757,347,979,129,749,376,984,0.9820299554368636,6889,64,841,25,0,1,1,1,301.0,222.0,1046.0,66822.0,1.3558558558558558,374.01203189202346
843,20098,90,747,281,926,129,749,376,984,0.9680221000062053,1521,4,9025,3364,1,1,0,1,191.0,179.0,740.0,34189.0,1.0670391061452509,261.767072031606
852,20098,59,742,374,1006,129,749,376,984,0.987504395409928,4900,49,4,484,1,1,1,1,315.0,264.0,1158.0,83160.0,1.193181818181818,411.0
71,20098,84,746,289,990,129,749,376,984,0.9778471339629016,2025,9,7569,36,1,1,1,1,205.0,244.0,898.0,50020.0,0.8401639344262295,318.6863661972379
30,20098,92,745,276,900,129,749,376,984,0.9576179061531144,1369,16,10000,7056,1,1,0,1,184.0,155.0,678.0,28520.0,1.1870967741935483,240.5847044182153
1335,20098,39,744,188,877,129,749,376,984,0.8737845111499771,8100,25,35344,11449,0,1,0,0,149.0,133.0,564.0,19817.0,1.1203007518796992,199.7248106770914
854,20098,286,759,287,761,129,749,376,984,0.8106262051467091,24649,100,7921,49729,0,0,1,0,1.0,2.0,6.0,2.0,0.5,2.23606797749979
523,20098,34,733,367,1008,129,749,376,984,0.9771599561493222,9025,256,81,576,0,0,1,1,333.0,275.0,1216.0,91575.0,1.2109090909090907,431.87266641916574
848,20098,105,757,293,861,129,749,376,984,0.947926170902731,576,64,6889,15129,1,1,1,0,188.0,104.0,584.0,19552.0,1.807692307692308,214.8487840319325
153,28195,175,853,275,949,37,786,288,959,0.9567680473695204,19044,4489,169,100,0,0,1,1,100.0,96.0,392.0,9600.0,1.0416666666666667,138.62178760930766
379,28195,49,842,163,953,37,786,288,959,0.9655971592818288,144,3136,15625,36,1,0,0,1,114.0,111.0,450.0,12654.0,1.027027027027027,159.11316727411344
310,28195,41,830,276,961,37,786,288,959,0.9961857364707164,16,1936,144,4,1,1,1,1,235.0,131.0,732.0,30785.0,1.7938931297709924,269.04646438858845
831,28195,53,803,275,985,37,786,288,959,0.9974753208068076,256,289,169,676,1,1,1,0,222.0,182.0,808.0,40404.0,1.21978021978022,287.0679362102288
1585,28195,58,848,273,972,37,786,288,959,0.991501457593563,441,3844,225,169,1,0,1,1,215.0,124.0,678.0,26660.0,1.7338709677419355,248.19548746905133
157,28195,47,840,151,947,37,786,288,959,0.9601700071744479,100,2916,18769,144,1,0,0,1,104.0,107.0,422.0,11128.0,0.97196261682243,149.21461054467824
1458,28195,63,839,260,962,37,786,288,959,0.9922298002960594,676,2809,784,9,1,0,1,1,197.0,123.0,640.0,24231.0,1.6016260162601623,232.24555969921147
914,28195,171,842,281,959,37,786,288,959,0.9616012641559124,17956,3136,49,0,0,0,1,1,110.0,117.0,454.0,12870.0,0.9401709401709402,160.58953888718904
266,28195,51,817,276,1001,37,786,288,959,0.9944329915632124,196,961,144,1764,1,1,1,0,225.0,184.0,818.0,41400.0,1.2228260869565215,290.6561542441516
1216,28195,50,827,167,976,37,786,288,959,0.969522218085058,169,1681,14641,289,1,1,0,1,117.0,149.0,532.0,17433.0,0.785234899328859,189.44656238633632
917,28195,45,836,152,947,37,786,288,959,0.9614868362500342,64,2500,18496,144,1,1,0,1,107.0,111.0,436.0,11877.0,0.9639639639639641,154.17522498767434
678,22052,70,593,695,1130,160,721,891,1183,0.8817768290033505,8100,16384,38416,2809,1,0,1,1,625.0,537.0,2324.0,335625.0,1.1638733705772812,824.0109222577089
1315,22052,48,594,636,1290,160,721,891,1183,0.8108202565739138,12544,16129,65025,11449,0,0,0,1,588.0,696.0,2568.0,409248.0,0.8448275862068966,911.1311650909545
1470,22052,209,629,678,1066,160,721,891,1183,0.8741950298193746,2401,8464,45369,13689,1,1,0,1,469.0,437.0,1812.0,204953.0,1.0732265446224256,641.038220389393
110,22052,114,663,720,1284,160,721,891,1183,0.9191766533121568,2116,3364,29241,10201,1,1,1,1,606.0,621.0,2454.0,376326.0,0.9758454106280192,867.684850622621
119,22052,53,637,843,964,160,721,891,1183,0.8762694993160818,11449,7056,2304,47961,0,1,1,0,790.0,327.0,2234.0,258330.0,2.4159021406727827,855.0023391780867
1222,22052,249,592,569,1081,160,721,891,1183,0.750541894433252,7921,16641,103684,10404,1,0,0,1,320.0,489.0,1618.0,156480.0,0.65439672801636,584.3979808315562
1408,22052,164,663,683,1257,160,721,891,1183,0.9062260622997554,16,3364,43264,5476,1,1,1,1,519.0,594.0,2226.0,308286.0,0.8737373737373737,788.7946500832775
1595,22052,291,578,721,1083,160,721,891,1183,0.8623437457128604,17161,20449,28900,10000,0,0,1,1,430.0,505.0,1870.0,217150.0,0.8514851485148515,663.2684222846734
1371,22052,39,600,666,1292,160,721,891,1183,0.8348556754867604,14641,14641,50625,11881,0,0,0,1,627.0,692.0,2638.0,433884.0,0.9060693641618496,933.8056542985803
1290,19964,63,1018,201,1088,48,1021,177,1129,0.9973515742637022,225,9,576,1681,0,1,1,0,138.0,70.0,416.0,9660.0,1.9714285714285715,154.7384890710776
433,19964,51,1019,201,1088,48,1021,177,1129,0.9975865409789659,9,4,576,1681,1,1,1,0,150.0,69.0,438.0,10350.0,2.1739130434782608,165.10905486980414
296,19964,54,1015,202,1091,48,1021,177,1129,0.9977236934960204,36,36,625,1444,1,0,0,1,148.0,76.0,448.0,11248.0,1.947368421052632,166.37307474468338
1506,4094,191,605,522,978,249,529,577,964,0.9523893435479972,3364,5776,3025,196,1,0,1,1,331.0,373.0,1408.0,123463.0,0.8873994638069705,498.6882793890388
1144,4094,139,570,582,945,249,529,577,964,0.9454332036279004,12100,1681,25,361,0,1,1,1,443.0,375.0,1636.0,166125.0,1.1813333333333331,580.4084768505711
1389,4094,156,601,513,989,249,529,577,964,0.9285358692815744,8649,5184,4096,625,0,0,1,1,357.0,388.0,1490.0,138516.0,0.9201030927835052,527.2504148884095
1508,4094,232,610,357,688,249,529,577,964,0.4937886793252236,289,6561,48400,76176,1,0,0,0,125.0,78.0,406.0,9750.0,1.6025641025641026,147.33974345029924
972,4094,186,587,531,970,249,529,577,964,0.9634667845281736,3969,3364,2116,36,1,1,1,1,345.0,383.0,1456.0,132135.0,0.9007832898172324,515.4745386534623
909,11921,50,634,309,830,28,603,286,829,0.9946808653895356,484,961,529,1,0,0,1,1,259.0,196.0,910.0,50764.0,1.3214285714285714,324.80301722736505
1565,11921,33,626,330,833,28,603,286,829,0.9932507588183171,25,529,1936,16,1,1,0,0,297.0,207.0,1008.0,61479.0,1.4347826086956519,362.0193365001378
1663,11921,31,629,303,831,28,603,286,829,0.9973660184055524,9,676,289,4,1,1,1,1,272.0,202.0,948.0,54944.0,1.3465346534653466,338.803778019077
748,11036,118,804,235,932,41,771,367,978,0.9493296307090141,5929,1089,17424,2116,1,0,0,1,117.0,128.0,490.0,14976.0,0.9140625,173.4156855650607
949,11036,46,784,417,1059,41,771,367,978,0.9823422596660863,25,169,2500,6561,1,1,1,0,371.0,275.0,1292.0,102025.0,1.3490909090909091,461.8073191277938
516,11036,85,782,417,1052,41,771,367,978,0.980857902888152,1936,121,2500,5476,1,1,1,1,332.0,270.0,1204.0,89640.0,1.2296296296296296,427.9299008015215
232,11036,101,797,416,1058,41,771,367,978,0.975050213900963,3600,676,2401,6400,1,1,1,1,315.0,261.0,1152.0,82215.0,1.206896551724138,409.07945438508636
